Date,Close,Open,High,Low,Volume,log_return
4/26/2018,40752.83,40755.73,40798.01,40727.26,378190000,-7.12E-05
4/27/2018,41244.89,40777.67,41247.2,40761.74,319340000,0.012001941
4/30/2018,41268.01,41244.89,41279.95,41146.48,450530000,0.000560397
5/2/2018,41306.02,41268.01,41396.91,41154.78,276170000,0.000920628
5/3/2018,41107.81,41306.02,41307.05,40944.36,320390000,-0.004810124
5/4/2018,41218.72,41107.81,41236.79,41107.81,283570000,0.002694394
5/7/2018,41172.82,41218.72,41233.42,41031.15,221380000,-0.001114192
5/8/2018,41155.8,41172.82,41642.33,41110.44,563620000,-0.000413465
5/9/2018,41080.12,41156.37,41160.18,40904.83,341060000,-0.001840559
5/10/2018,40914.94,41080.12,41086.2,40872.96,244920000,-0.004029029
5/11/2018,41022.31,40914.94,41189.28,40913.85,214580000,0.002620788
5/14/2018,40677.61,41022.31,41029.79,40667.46,218760000,-0.008438247
5/15/2018,40615.42,40677.61,40723.49,40565.66,203360000,-0.001530021
5/16/2018,40992.97,40615.42,41027.28,40531.9,259480000,0.009252791
5/17/2018,40651.41,40992.97,41003.76,40675.89,424370000,-0.008367067
5/18/2018,40472.45,40651.41,40675.7,40444.17,350550000,-0.004412026
5/21/2018,40425.07,40472.45,40476.61,40383.19,271270000,-0.001171359
5/22/2018,40249.29,40425.07,40461.69,40245.32,280060000,-0.004357773
5/23/2018,40150.55,40249.29,40254.91,40116.27,266700000,-0.002456225
5/24/2018,39723.85,40150.55,40150.55,39723.85,256430000,-0.010684376
5/25/2018,39323.62,39723.85,39908.11,39213.98,295990000,-0.010126407
5/28/2018,39028.51,39323.62,39323.62,38910.82,222290000,-0.007532951
5/30/2018,39695.16,39028.51,39177.53,38603.32,342050000,0.016936861
5/31/2018,38104.54,38606.41,38791.52,37998.17,476200000,-0.040895831
6/1/2018,36816.29,38104.54,38148.45,36677.07,516810000,-0.034393025
6/4/2018,36947.1,36816.29,36950.98,36676.15,314330000,0.00354675
6/5/2018,37854.92,36947.1,37854.92,36947.1,339650000,0.024273798
6/6/2018,38435.29,37854.92,38463.54,37854.92,393120000,0.01521509
6/7/2018,39042.11,38435.29,39042.39,38435.29,492040000,0.015664759
6/8/2018,38669.23,39042.11,39088.69,38636,210030000,-0.009596614
6/11/2018,38845.31,38669.23,38856.06,38649.41,603170000,0.004543155
6/12/2018,39167.04,38844.32,39425.61,38843.04,341480000,0.008248228
6/13/2018,39031.72,39167.04,39261.6,39031.72,456490000,-0.003460928
6/14/2018,38928.02,39031.72,39068.49,38407.08,335710000,-0.002660349
6/19/2018,38664.15,38928.02,38928.02,38616.91,390470000,-0.006801486
6/20/2018,38605.07,38664.15,38670.95,38533.66,267760000,-0.001529199
6/21/2018,38152.6,38605.07,38606.97,38093.16,271400000,-0.011789708
6/22/2018,37862.53,38152.6,38197.65,37852.38,167220000,-0.007631939
6/25/2018,37992.12,37862.53,38003.18,37690.01,207410000,0.003416801
6/26/2018,37988.54,37992.12,38040.1,37929.64,258710000,-9.42E-05
6/27/2018,37963.93,37988.54,38030.63,37908.64,372240000,-0.000648037
6/28/2018,37733.44,37963.93,37977.25,37708.5,414930000,-0.006089794
6/29/2018,38278.55,37733.44,38291.55,37733.44,469340000,0.014342983
7/2/2018,37946.92,38278.55,38322.94,37946.92,244460000,-0.008701346
7/3/2018,37605.12,37946.92,37946.92,37601.79,254770000,-0.00904813
7/4/2018,37499.07,37605.12,37611.68,37445.76,381800000,-0.002824079
7/5/2018,37743.22,37499.07,37743.22,37451.08,497110000,0.006489724
7/6/2018,37625.59,37743.22,37826.28,37612.36,170870000,-0.003121453
7/9/2018,37647.93,37625.59,37715.3,37615.49,151200000,0.000593569
7/10/2018,37421.01,37647.93,37647.93,37422.84,211630000,-0.006045661
7/11/2018,37253.25,37421.01,37431.58,37233.82,285110000,-0.004493122
7/12/2018,37226.44,37253.25,37253.25,37075.09,262970000,-0.000719928
7/13/2018,37392.77,37226.44,37396.67,37182.19,212150000,0.004458109
7/16/2018,37266.86,37392.77,37392.77,37215.81,303480000,-0.00337291
7/17/2018,36963.7,37266.86,37281.34,36949.3,203560000,-0.00816811
7/18/2018,36748.18,36963.7,36963.7,36608.11,181150000,-0.005847649
7/19/2018,36470.05,36748.18,36906.22,36420.72,296350000,-0.007597325
7/20/2018,36603.44,36474.39,36652.19,36360.83,679820000,0.003650849
7/23/2018,36711.96,36603.44,36713.06,36603.44,225910000,0.002960362
7/24/2018,36455.24,36711.96,36711.96,36446.4,378690000,-0.007017381
7/25/2018,36346.8,36455.24,36474.12,36339.41,329840000,-0.00297904
7/26/2018,36427.22,36346.8,36678.29,36316.3,171000000,0.00221013
7/27/2018,36636.97,36427.22,36643.4,36427.22,311350000,0.005741543
7/30/2018,36946.18,36636.97,36946.18,36636.97,319400000,0.008404419
7/31/2018,37017.78,36937.73,37017.78,36713.99,244950000,0.001936079
8/1/2018,36612.83,37017.78,37023.18,36573.19,240020000,-0.010999612
8/2/2018,36688.91,36612.83,36708.03,36510.88,225810000,0.002075804
8/3/2018,36499.67,36688.91,36750.29,36478.1,266200000,-0.00517131
8/6/2018,36479.42,36499.67,36620.48,36399.42,182280000,-0.000554953
8/7/2018,36333.8,36479.42,36491.19,36321.5,248010000,-0.003999828
8/8/2018,36299.82,36333.8,36336.04,36295.55,113930000,-0.000935655
8/9/2018,36232.66,36299.82,36366.26,36153.15,188260000,-0.001851861
8/10/2018,35446.47,36232.66,36232.66,35435.28,192990000,-0.021937251
8/13/2018,35410.61,35446.47,35474.15,35351.76,160420000,-0.001012178
8/14/2018,35288.23,35410.61,35434.6,35156.29,164510000,-0.003462012
8/15/2018,35069.34,35288.23,35300.21,35061.28,209520000,-0.006222236
8/16/2018,34618.43,35069.34,35069.34,34603.07,237810000,-0.012941045
8/17/2018,35266.29,34618.43,35469.05,34579.35,244320000,0.018541351
8/20/2018,35341.9,35266.29,35425.17,34900.34,220500000,0.002141679
8/23/2018,35206.16,34663.48,35206.16,34481.47,220710000,-0.003848162
8/24/2018,35426.17,35206.16,35679.05,35199.87,527740000,0.006229745
8/27/2018,35311.36,35426.17,35499.66,34643.3,178810000,-0.003246087
8/28/2018,35516.21,35311.36,35516.21,35309.85,339680000,0.005784487
8/29/2018,35358.94,35516.21,35560.31,35358.94,345050000,-0.004437952
8/30/2018,35086.67,35354.26,35400.04,34942.23,284590000,-0.007729974
8/31/2018,34848.45,35086.67,35086.67,34113.89,384890000,-0.006812626
9/3/2018,34837.5,34848.55,34860.32,33849.14,131530000,-0.000314267
9/4/2018,35013.05,34837.94,34966.72,34837.94,240460000,0.005026456
9/5/2018,34414.37,34933.68,34963.29,34146.21,200270000,-0.017246639
9/6/2018,34110.22,34414.37,34438.13,34087.26,164490000,-0.008877164
9/7/2018,34037.91,34110.22,34177.85,33667.34,155950000,-0.002122143
9/10/2018,33611.69,34014.49,34014.49,33594.44,137630000,-0.01260098
9/11/2018,33449.17,33607.01,33609.86,33114.12,150670000,-0.00484695
9/12/2018,32292.79,33449.17,33449.64,32269.65,246880000,-0.035182988
9/13/2018,32022.23,32292.79,32321.64,31938.59,173470000,-0.008413636
9/14/2018,32327.59,32022.04,32446.48,32022.04,251690000,0.009490696
9/17/2018,32201.98,32327.59,32378.72,32201.98,160670000,-0.003893104
9/18/2018,32381,32201.98,32381,32180.72,269810000,0.00554389
9/19/2018,32375.12,32350.9,32392.93,32269.75,190020000,-0.000181604
9/20/2018,32480.89,32375.12,32480.89,32330.18,225930000,0.00326169
9/21/2018,32540.17,32480.89,32784.33,32475.85,330380000,0.00182341
9/24/2018,32451.27,32540.17,32577.92,32427.54,190460000,-0.002735747
9/25/2018,33114.44,32646.43,33230.46,32646.43,222950000,0.020229862
9/26/2018,32963.27,33114.44,33202.3,32952.7,172190000,-0.00457553
9/27/2018,32763.35,32963.27,32983.99,32684.66,154280000,-0.006083399
9/28/2018,32766.37,32763.35,32817.46,32661.14,184530000,9.22E-05
10/2/2018,32711.65,32762.34,32815.19,32695.45,184590000,-0.001671401
10/3/2018,32454.03,32711.65,32728.72,32434.67,136700000,-0.007906657
10/4/2018,32423.57,32454.03,32526.7,32395.25,151140000,-0.000938999
10/5/2018,32383.15,32423.57,32424.98,32332.3,166650000,-0.001247402
10/8/2018,32444.96,32383.15,32476.28,32383.15,120720000,0.001906889
10/9/2018,32417.7,32444.96,32477.47,32336.24,349530000,-0.000840545
10/10/2018,32382.58,32417.7,32466.73,32382.58,134450000,-0.001083946
10/11/2018,32417.82,32382.58,32443.08,32330.67,147520000,0.001087648
10/12/2018,32456.98,32417.82,32456.98,32335.75,162360000,0.001207249
10/15/2018,32413,32456.98,32474.42,32396.73,,-0.001355943
10/16/2018,32722.18,32413,32736.75,32413,,0.009493559
10/17/2018,32437.35,32722.18,32722.18,32418.9,,-0.008742599
10/18/2018,32664.63,32437.35,32877.32,32402.65,,0.006982304
10/19/2018,32841.69,32664.63,32897.48,32639.31,,0.005405904
10/22/2018,32962.82,32841.69,32986.93,32841.69,,0.003681515
10/23/2018,33191.45,32962.82,33269,32962.82,,0.006912053
10/24/2018,32403.6,33191.45,33201.34,32403.6,,-0.024022785
10/25/2018,32545.06,32403.6,32570.86,32397.42,,0.004356063
10/26/2018,32907.33,32545.06,32907.33,32326.9,,0.011069839
10/29/2018,33196.07,32907.33,33200.37,32735.95,,0.008736066
10/30/2018,33167.88,33196.07,33577.11,32828.11,,-0.000849558
10/31/2018,32466.27,33168.96,33215.73,32399.67,,-0.021380233
11/1/2018,32006.65,32458.05,32477.99,32006.65,,-0.014258011
11/2/2018,32124.94,32006.65,32200.93,32006.65,,0.003688982
11/5/2018,32048.18,32130.02,32182.93,32033.91,,-0.00239228
11/6/2018,32154.03,32048.18,32212,31949.33,,0.003297397
11/7/2018,32108.3,32154.03,32218.2,32083.25,,-0.001423229
11/8/2018,32228.5,32108.3,32246.75,32103.41,,0.003736591
11/9/2018,32200.21,32228.5,32253.44,32126.6,,-0.00087818
11/12/2018,32143.41,32202.73,32218.71,32123.14,,-0.001765521
11/13/2018,32152.9,32136.43,32402.92,32101.8,,0.000295196
11/14/2018,32108.92,32146.55,32191.6,32101.59,,-0.001368776
11/15/2018,31864.8,32108.92,32117.61,31859.77,,-0.007631921
11/16/2018,32058.28,31864.8,32150.75,31854.43,,0.006053544
11/19/2018,32222.24,32057.01,32226.73,32026.17,,0.005101401
11/21/2018,31969.79,32222.24,32357.22,31968.13,,-0.007865503
11/22/2018,31984.6,31969.79,31999.72,31934.9,,0.000463143
11/23/2018,31678.7,31984.6,31998.15,31610.43,,-0.009610006
11/26/2018,31579.72,31678.7,31779.9,31562.31,,-0.003129388
11/27/2018,31173.71,31533.5,31551.61,31147.49,,-0.012940031
11/28/2018,31023.47,31173.71,31295.97,30993.97,,-0.004831097
11/29/2018,30611.55,31023.47,31061.18,30545.2,,-0.013366626
11/30/2018,30874.17,30611.55,31014.82,30570.99,,0.008542523
12/3/2018,30798.76,30874.17,30895.4,30732.76,,-0.002445483
12/4/2018,31007.25,30798.76,31025.33,30792.47,,0.006746619
12/5/2018,31151.68,31007.25,31180.32,30925.25,,0.004647128
12/6/2018,30819.1,31151.68,31160.36,30773.13,,-0.010733549
12/7/2018,30866.82,30819.1,30993.02,30774.51,,0.001547193
12/10/2018,30614.73,30866.82,31213.77,30614.73,,-0.008200555
12/11/2018,30718.72,30614.73,30769.61,30542.86,,0.003390975
12/12/2018,30642.35,30710.12,30771.47,30611.08,,-0.002489202
12/13/2018,30568.05,30642.35,30735.2,30567.25,,-0.002427693
12/14/2018,30672.79,30568.05,30754.26,30568.05,,0.003420597
12/17/2018,30609.06,30700.5,30722.25,30553.9,,-0.002079899
12/18/2018,30822.33,30609.06,30822.33,30606.83,,0.006943384
12/19/2018,30704.98,30814.19,30884.63,30696.38,,-0.003814571
12/20/2018,30802.9,30704.98,30802.9,30506.79,,0.003183985
12/21/2018,30773.64,30802.9,30911.22,30704.47,,-0.000950362
12/24/2018,31967.01,30773.64,31967.01,30773.64,,0.038045954
12/27/2018,31692.63,31967.01,31967.01,31569.28,,-0.008620272
12/28/2018,31037.72,31693.17,31771.38,31029.89,,-0.020880923
12/31/2018,31430.5,31036.63,31430.5,30753.93,,0.01257552
1/2/2019,31070.06,31429.34,31434.04,31065.25,,-0.011534105
1/3/2019,30771.32,31070.06,31078.43,30749.66,,-0.009661567
1/4/2019,30638.9,30770.7,30770.7,30577.18,,-0.004312644
1/7/2019,30400.28,30638.9,30709.65,30260.03,,-0.007818625
1/8/2019,30036.15,30397.63,30488.52,29999.95,,-0.012050163
1/9/2019,29336.8,30036.15,30084.28,29336.8,,-0.023558956
1/10/2019,29517.73,29336.8,29612.33,29329.62,,0.006148399
1/11/2019,29830.7,29522.31,30438.21,29518.35,,0.010546965
1/14/2019,29964.79,29830.7,29985.66,29689.73,,0.004484961
1/15/2019,29964.79,29964.79,30172.4,29964.79,,0
1/16/2019,30460.68,30138.06,30541.04,30001.87,,0.016413646
1/17/2019,30583.21,30460.68,30597.02,30297.38,,0.004014494
1/18/2019,31005.17,30566.38,31005.17,30526.18,,0.013702799
1/21/2019,30732.72,31005.17,31041.06,30720.76,,-0.00882608
1/22/2019,30736.88,30732.72,30811.19,30485.34,,0.000135351
1/23/2019,30878.56,30736.88,30880.67,30736.88,,0.004598855
1/24/2019,30989.6,30886.32,30989.6,30866.96,,0.003589572
1/25/2019,31426.63,30989.6,31428.64,30981.9,,0.014003958
1/28/2019,31344.24,31422.75,31457.07,31241.99,,-0.002625105
1/29/2019,31178.71,31334.61,31334.61,31178.71,,-0.005295028
1/30/2019,31145.34,31178.71,31202.3,31143.37,,-0.001070855
1/31/2019,30557.2,31142.58,31142.58,30557.2,,-0.019064298
2/1/2019,30636.36,30557.2,30740.63,30557.2,,0.002587202
2/4/2019,30745.05,30636.36,30754.09,30636.36,,0.003541467
2/5/2019,30773.57,30745.05,30773.57,30521.42,,0.000927199
2/6/2019,30821.8,30773.57,30825.2,30728.01,,0.001566027
2/7/2019,31433.49,30817.22,31433.49,30817.22,,0.019651653
2/8/2019,31529.92,31457.17,31845.63,31457.17,,0.003063051
2/11/2019,31781.87,31529.92,31891.23,31515.44,,0.007959065
2/12/2019,32462.31,31783,32462.69,31783,,0.021183723
2/13/2019,32413.92,32463.38,32635.13,32267.37,,-0.001491764
2/14/2019,32453.69,32413.92,32496.18,32367.49,,0.00122619
2/15/2019,32715.2,32457.63,32958.96,32457.63,,0.008025652
2/18/2019,32190.07,32715.2,32738.95,31824.22,,-0.016181782
2/19/2019,32406.18,32190.07,32416.04,32157.29,,0.006691125
2/20/2019,32614.06,32410.13,32617.94,32392.46,,0.006394338
2/21/2019,32568.66,32646.16,32734.37,32568.66,,-0.001393007
2/22/2019,32515.52,32568.66,32617.13,32473.74,,-0.001632962
2/25/2019,32700.12,32516.05,32713.13,32516.05,,0.005661234
2/26/2019,32473.82,32700.12,32745.92,32441.42,,-0.006944521
2/27/2019,32244.24,32473.82,32524.1,32185.06,,-0.007094804
2/28/2019,31718.7,32247.54,32953.54,31718.7,,-0.01643301
3/1/2019,31827.24,31718.7,31935.28,31708.89,,0.003416115
3/4/2019,32129.94,31827.24,32129.94,31827.24,,0.009465779
3/5/2019,32173.66,32129.94,32252.89,32126.42,,0.0013598
3/6/2019,32121.74,32173.66,32173.66,32062.03,,-0.001615046
3/7/2019,32010.06,32121.74,32159.87,32041.74,,-0.003482831
3/8/2019,31924.51,32010.06,32043.49,31876.24,,-0.002676175
3/11/2019,31636.66,31718.23,31792.81,31636.66,,-0.009057479
3/12/2019,31313.36,31636.66,31645.24,31267.99,,-0.010271731
3/13/2019,31360.28,31313.36,31360.28,31057.66,,0.00149728
3/14/2019,31210.79,31369.91,31390.78,31210.79,,-0.004778256
3/15/2019,31142.72,31175.88,31265.21,31102.1,,-0.002183358
3/18/2019,31125.39,31142.72,31156.47,31103.67,,-0.000556625
3/19/2019,31082.32,31125.39,31133.59,30965.22,,-0.001384716
3/20/2019,31040.84,31082.32,31104.9,31015.27,,-0.001335412
3/21/2019,30885.31,31066.1,31077.89,30856.23,,-0.00502309
3/22/2019,31139.35,30885.31,31156.19,30885.31,,0.008191626
3/25/2019,31042.32,31139.35,31139.35,30996.82,,-0.003120858
3/26/2019,31038.86,31042.32,31094.87,31007.76,,-0.000111467
3/27/2019,30829.45,31038.86,31066.07,30811.14,,-0.006769566
3/28/2019,30833.5,30829.45,30896.86,30770.6,,0.000131359
3/29/2019,31041.42,30833.5,31106.74,30786.33,,0.00672068
4/1/2019,30527.5,31041.42,31041.42,30527.5,,-0.016694525
4/2/2019,30226.77,30527.88,30712.37,30212.62,,-0.009899961
4/3/2019,29668.73,30226.77,30243.71,29665.78,,-0.018634326
4/4/2019,29553.12,29626.14,29662.09,29548.65,,-0.003904307
4/5/2019,29616.38,29553.12,29628.4,29536.48,,0.002138265
4/8/2019,29162.24,29616.38,29620.93,28780.02,,-0.015452865
4/9/2019,29149.46,29159.92,29160.11,28989.49,,-0.000438334
4/10/2019,29193.42,29158.57,29213.93,29124.02,,0.001506954
4/11/2019,29347.62,29180.88,29347.62,29172.35,,0.005268111
4/12/2019,29560.47,29347.62,29566.55,29312.86,,0.007226543
4/15/2019,29495.91,29560.47,29630.86,29484.93,,-0.002186386
4/16/2019,29746.24,29495.91,29746.24,29495.91,,0.008451128
4/17/2019,29970.86,29793.56,30033.22,29728.55,,0.007522839
4/18/2019,30086.31,29999.25,30132.98,29980.89,,0.003844675
4/23/2019,30076,30086.31,30131.93,30006.33,,-0.00034274
4/24/2019,29898.31,30080.73,30113.65,29854.02,,-0.005925554
4/25/2019,29919.77,29898.31,29986.11,29862.84,,0.000717509
4/26/2019,29740.41,29919.19,30041.37,29740.41,,-0.006012739
4/29/2019,29521.06,29740.41,29813.37,29476.29,,-0.00740282
4/30/2019,29159.74,29521.06,29654.53,29154.78,,-0.012314916
5/2/2019,29171.73,29159.74,29195.7,29104.1,,0.000411099
5/3/2019,29212,29171.73,29222.73,29143.73,,0.001379494
5/6/2019,29196.87,29212,29212,29120.86,,-0.000518072
5/7/2019,29096.41,29196.87,29208.63,29091.6,,-0.003446713
5/8/2019,28966.41,29096.41,29115.3,28946.91,,-0.004477916
5/9/2019,28896.25,28966.41,29015.77,28881.83,,-0.002425054
5/10/2019,28847.81,28896.25,28896.25,28718.68,,-0.001677749
5/13/2019,28484.44,28847.98,28876.87,28542.51,,-0.012676107
5/14/2019,28422.76,28484.44,28535.31,28398.98,,-0.002167741
5/15/2019,28286.08,28422.76,28433.39,28282.3,,-0.004820422
5/16/2019,28438.19,28286.08,28452,28019.97,,0.005363149
5/17/2019,28871.93,28438.19,28918.54,28438.19,,0.015136883
5/20/2019,29373.4,28871.93,29438.95,28871.93,,0.01721966
5/21/2019,30218.14,29373.4,30270.34,29361.88,,0.028352903
5/22/2019,31145.15,30218.14,31194.69,30218.14,,0.030216129
5/23/2019,31477.51,31145.15,31917.13,30902.23,,0.010614788
5/24/2019,30881.29,31754.79,31809.29,30825.17,,-0.019122824
5/27/2019,30194.71,30881.29,30885.33,30188.62,,-0.022483755
5/28/2019,31307,30194.71,31307,30149.07,,0.036174971
5/30/2019,31254.19,31307,31420.68,31078.83,,-0.001688268
5/31/2019,31069.37,31254.19,31257.75,30992.94,,-0.005931001
6/3/2019,30928.29,31069.37,31100.03,30867.74,,-0.004551147
6/6/2019,30527.07,30928.29,30948.16,30136.14,217190000,-0.013057468
6/7/2019,30432.13,30529.9,30982.78,30380.98,280000000,-0.003114873
6/10/2019,30322.19,30432.13,30459.43,30306.76,247280000,-0.00361917
6/11/2019,30099.83,30322.19,30322.19,30055.56,233430000,-0.007360264
6/13/2019,30029.15,30099.83,30150.05,30022.92,242560000,-0.002350947
6/14/2019,30046.7,30029.23,30086.61,29994.53,145280000,0.000584261
6/17/2019,29936.33,30046.7,30087.86,29933.25,2060000000,-0.003680045
6/18/2019,29818.8,29936.33,29936.33,29797.11,2060000000,-0.003933726
6/19/2019,29772.72,29818.8,29891.86,29772.72,263430000,-0.001546529
6/20/2019,29765.31,29774.81,29897.18,29695.62,275470000,-0.000248917
6/21/2019,29851.29,29803.69,29890.61,29747.39,189940000,0.002884434
6/24/2019,29809.2,29851.29,29890.01,29694.91,573530000,-0.001410984
6/25/2019,29668.68,29809.2,29814.38,29655.53,253370000,-0.004725127
6/26/2019,29609,29668.68,29697.43,29588.54,394020000,-0.002013575
6/27/2019,29749.35,29609,29756.79,29224.23,301060000,0.004728914
6/28/2019,29966.87,29749.35,29978.81,29650.45,248360000,0.007285155
7/1/2019,29614.61,29966.87,29966.88,29593.82,107430000,-0.011824617
7/2/2019,29395.14,29614.61,29616.93,29395.14,200680000,-0.007438466
7/3/2019,29375.25,29395.14,29458.03,29300.7,237710000,-0.000676871
7/4/2019,29300.09,29375.25,29466.94,29300.09,180400000,-0.002561895
7/5/2019,29270.95,29300.09,29318.09,29235.28,298400000,-0.000995031
7/8/2019,29287.87,29270.95,29312.93,29216.7,216290000,0.000577881
7/9/2019,29318.85,29287.87,29318.85,28943.48,294400000,0.001057217
7/10/2019,29256.6,29318.02,29318.02,29010.33,188740000,-0.002125465
7/11/2019,28712.9,29256.6,29281.36,28637.58,188430000,-0.01875869
7/12/2019,28566.79,28712.9,28759.29,28563.31,100370000,-0.005101645
7/15/2019,28341.03,28566.79,28577.41,28337.52,175170000,-0.007934276
7/16/2019,28200.88,28340.98,28566.41,28138.5,216680000,-0.004957395
7/17/2019,28042.8,28197.66,28251.78,28042.68,243700000,-0.005621269
7/18/2019,27864.49,28046.02,28067.62,27864.49,175360000,-0.006378796
7/19/2019,27919.5,27864.49,27948.24,27803.57,273900000,0.001972251
7/22/2019,27808.69,27919.5,28070.43,27808.69,285760000,-0.003976808
7/23/2019,28144.87,27808.69,28144.87,27791.98,135180000,0.012016538
7/24/2019,28088.74,28144.87,28292.44,28070.65,157770000,-0.001996316
7/25/2019,27990.61,28088.74,28103.69,27985.62,359110000,-0.003499688
7/26/2019,27918.59,27990.61,28031.67,27900.57,130850000,-0.002576322
7/29/2019,27950.36,27918.59,27976.14,27912.7,92790000,0.001137304
7/30/2019,27820.57,27950.36,28028.27,27814.13,155180000,-0.004654405
7/31/2019,27718.26,27816.89,27902.51,27679.02,251920000,-0.003684273
8/1/2019,27748.46,27718.26,27748.46,27615.46,97360000,0.001088941
8/2/2019,27630.46,27748.46,27792.77,27623.58,161650000,-0.004261556
8/5/2019,27669.38,27630.46,27674.85,27584.11,280690000,0.001407599
8/6/2019,27527.4,27669.38,27706.47,27521,170720000,-0.005144514
8/7/2019,27412.13,27527.4,27534.56,27404.26,128920000,-0.004196256
8/8/2019,27424.92,27412.13,27450.92,27308.64,279630000,0.000466473
8/9/2019,27306.81,27424.92,27434.59,27306.81,220800000,-0.004315967
8/14/2019,27083.11,27303.13,27307.6,27083.11,235120000,-0.008225835
8/15/2019,27052.93,27083.11,27120.09,26895.43,233090000,-0.001114969
8/16/2019,26925.29,27058.88,27203.58,26789.38,258290000,-0.004729324
8/19/2019,27117.22,26928.8,27172.42,26928.35,250740000,0.007102957
8/20/2019,27058.62,27128.77,27217.88,26938.05,209620000,-0.002163327
8/21/2019,27352.94,27058.03,27352.94,27043.28,363970000,0.010818395
8/22/2019,27629.66,27352.94,27650.89,27352.94,272600000,0.010065815
8/23/2019,27800.17,27629.66,27849.25,27624.27,339620000,0.006152302
8/26/2019,27691.85,27800.17,27851.37,27601.78,158270000,-0.00390399
8/27/2019,27602.77,27691.85,27691.85,27475.64,183650000,-0.003222016
8/28/2019,27607.02,27602.77,27626.37,27546.34,130370000,0.000153958
8/29/2019,27425.57,27607.02,27643.5,27423.36,116070000,-0.006594298
8/30/2019,27525.81,27425.57,27602.39,27326.4,124740000,0.00364832
9/2/2019,27565.14,27540.42,27677.37,27463.76,111500000,0.001427821
9/3/2019,27586.79,27565.09,27606.28,27481.18,294400000,0.000785104
9/4/2019,27319.64,27590.44,27606.85,27283.67,250450000,-0.009731178
9/5/2019,27252.09,27319.64,27319.64,27273.14,133340000,-0.002475642
9/6/2019,27146.57,27252.09,27582.15,26895.56,311260000,-0.003879512
9/9/2019,27089.84,27146.57,27231.76,27086.61,290490000,-0.002091953
9/10/2019,27047.58,27089.84,27148.69,26977.36,364220000,-0.001561213
9/11/2019,27153.53,27047.58,27157.66,27009.52,211520000,0.003909519
9/12/2019,27426.64,27153.53,27439.54,27142.88,115300000,0.010007747
9/13/2019,27779,27426.64,27779.73,27426.64,165240000,0.012765536
9/16/2019,27574.32,27779,27984.08,27538.33,268350000,-0.007395435
9/17/2019,27407.04,27574.32,27646.96,27371.89,196910000,-0.00608499
9/18/2019,27681.61,27407.04,27700.07,27386.36,378800000,0.009968379
9/19/2019,27646.15,27681.61,27698.44,27577.69,245430000,-0.001281816
9/20/2019,27698.69,27667.31,27715.27,27576.27,177410000,0.001898642
9/23/2019,27650.28,27698.69,27704.62,27650.82,109560000,-0.001749265
9/24/2019,27352.24,27635.68,27635.68,27352.24,154030000,-0.010837428
9/25/2019,27283.05,27360.45,27371.59,27267.16,462310000,-0.002532797
9/26/2019,27579.85,27283.05,27579.85,27281.38,183460000,0.010819803
9/27/2019,27675.04,27579.85,27675.04,27368.84,187080000,0.00344549
9/30/2019,27630.56,27675.04,27693.29,27113.91,194800000,-0.001608517
10/2/2019,27314.87,27630.56,27645.4,27261.25,175550000,-0.011491164
10/3/2019,27085.69,27314.87,27480.3,26575.54,151190000,-0.008425698
10/4/2019,26987.45,27085.69,27089.38,26974.83,138880000,-0.003633601
10/7/2019,26866.41,26987.45,27004.48,26835.58,151710000,-0.004495136
10/8/2019,26809.92,26866.41,26896.09,26809.3,185940000,-0.002104839
10/9/2019,26598.94,26817.3,26817.3,26489.42,243010000,-0.007900603
10/10/2019,26583.75,26598.94,26599.87,26578.03,363250000,-0.000571239
10/11/2019,26533.78,26583.75,26702.39,26533.14,117380000,-0.001881489
10/14/2019,26557.44,26533.78,26607.06,26506.56,129080000,0.000891296
10/15/2019,26513.65,26557.44,26567.67,26510.14,174410000,-0.00165024
10/16/2019,26472.2,26513.65,26574.38,26470.68,138470000,-0.001564569
10/17/2019,26456.29,26472.2,26472.2,26429.94,144080000,-0.000601189
10/18/2019,26448.62,26456.29,26464.61,26374.84,310560000,-0.000289954
10/21/2019,26390.08,26448.62,26449.53,26382.21,135800000,-0.002215801
10/22/2019,26365.83,26390.08,26409.34,26353.55,519760000,-0.000919328
10/23/2019,26397.94,26365.83,26410.91,26294.57,168430000,0.001217123
10/24/2019,26357.24,26397.94,26410.84,26350.07,177040000,-0.001542977
10/25/2019,26348.73,26357.24,26360.2,26113.88,250540000,-0.000322924
10/28/2019,26384.45,26348.73,26394.37,26348.73,485890000,0.001354745
10/29/2019,26244.39,26384.45,26388.4,26244.39,267900000,-0.00532257
10/30/2019,26310.77,26236.04,26385.37,26199.51,156850000,0.002526109
10/31/2019,26355.35,26310.77,26363.1,26227.6,347800000,0.001692929
11/1/2019,26293.3,26355.35,26378,26217.91,252370000,-0.002357137
11/4/2019,26401.06,26293.3,26433.95,26293.3,368180000,0.004090007
11/5/2019,26375.35,26401.06,26447.96,26299.86,304280000,-0.000974299
11/6/2019,26223.66,26364.81,26367.19,26223.66,232090000,-0.005767805
11/7/2019,26188.24,26223.66,26242.53,26172.35,726190000,-0.001351602
11/8/2019,26314.49,26188.24,26333.84,26143.12,432470000,0.004809283
11/12/2019,26456.39,26314.49,26512.6,26314.49,378350000,0.005377979
11/13/2019,26357.61,26456.39,26456.39,26338.25,610560000,-0.003740679
11/14/2019,26843.11,26339.11,26843.11,26339.11,624840000,0.018252139
11/15/2019,26851.68,26883.67,26984.06,26724.43,469990000,0.000319212
